regio,jaar,weeknr,periode,mobiliteit,verandering
Friesland,2020,21,2020-21,OV stations,-0.18285714285714286
Friesland,2020,22,2020-22,OV stations,-0.10142857142857142
Friesland,2020,23,2020-23,OV stations,-0.17
Friesland,2020,24,2020-24,OV stations,-0.08571428571428572
Friesland,2020,25,2020-25,OV stations,0.002857142857142857
Friesland,2020,26,2020-26,OV stations,0.058571428571428566
Friesland,2020,27,2020-27,OV stations,-0.037142857142857144
Friesland,2020,28,2020-28,OV stations,0.02857142857142857
Friesland,2020,29,2020-29,OV stations,0.11428571428571428
Friesland,2020,30,2020-30,OV stations,0.10142857142857142
Friesland,2020,31,2020-31,OV stations,0.16857142857142857
Friesland,2020,32,2020-32,OV stations,0.18714285714285717
Friesland,2020,33,2020-33,OV stations,0.14285714285714288
Friesland,2020,34,2020-34,OV stations,0.008
Friesland,2020,35,2020-35,OV stations,-0.046
Friesland,2020,36,2020-36,OV stations,0.013999999999999999
Friesland,2020,37,2020-37,OV stations,0.14714285714285713
Friesland,2020,38,2020-38,OV stations,0.24
Friesland,2020,39,2020-39,OV stations,0.05285714285714285
Friesland,2020,40,2020-40,OV stations,-0.047142857142857146
Friesland,2020,41,2020-41,OV stations,-0.12142857142857143
Friesland,2020,42,2020-42,OV stations,-0.16142857142857142
Friesland,2020,43,2020-43,OV stations,-0.1514285714285714
Friesland,2020,44,2020-44,OV stations,-0.22571428571428573
Friesland,2020,45,2020-45,OV stations,-0.19285714285714284
Friesland,2020,46,2020-46,OV stations,-0.2557142857142857
Friesland,2020,47,2020-47,OV stations,-0.22857142857142856
Friesland,2020,48,2020-48,OV stations,-0.22285714285714284
Friesland,2020,49,2020-49,OV stations,-0.29428571428571426
Friesland,2020,50,2020-50,OV stations,-0.2671428571428571
Friesland,2020,51,2020-51,OV stations,-0.3542857142857143
Friesland,2020,52,2020-52,OV stations,-0.45142857142857146
Friesland,2020,53,2020-53,OV stations,-0.4042857142857143
Friesland,2021,1,2021-01,OV stations,-0.44142857142857145
Friesland,2021,2,2021-02,OV stations,-0.43714285714285717
Friesland,2021,3,2021-03,OV stations,-0.4214285714285715
Friesland,2021,4,2021-04,OV stations,-0.4042857142857143
Friesland,2021,5,2021-05,OV stations,-0.4557142857142857
Friesland,2021,6,2021-06,OV stations,-0.32142857142857145
Friesland,2021,7,2021-07,OV stations,-0.27714285714285714
Friesland,2021,8,2021-08,OV stations,-0.21285714285714286
Friesland,2021,9,2021-09,OV stations,-0.2814285714285714
Friesland,2021,10,2021-10,OV stations,-0.28714285714285714
Friesland,2021,11,2021-11,OV stations,-0.23428571428571426
Friesland,2021,12,2021-12,OV stations,-0.23142857142857143
Friesland,2021,13,2021-13,OV stations,-0.13857142857142857
Friesland,2021,14,2021-14,OV stations,-0.22857142857142856
Friesland,2021,15,2021-15,OV stations,-0.08142857142857142
Friesland,2021,16,2021-16,OV stations,-0.037142857142857144
Friesland,2021,17,2021-17,OV stations,-0.03
Friesland,2021,18,2021-18,OV stations,-0.037142857142857144
Friesland,2021,19,2021-19,OV stations,0.07
Friesland,2021,20,2021-20,OV stations,-0.01714285714285714
Friesland,2021,21,2021-21,OV stations,0.06
Friesland,2021,22,2021-22,OV stations,0.13
Friesland,2021,23,2021-23,OV stations,0.22857142857142856
Friesland,2021,24,2021-24,OV stations,0.23571428571428574
Friesland,2021,25,2021-25,OV stations,0.20571428571428574
Friesland,2021,26,2021-26,OV stations,0.15714285714285714
Friesland,2021,27,2021-27,OV stations,0.15714285714285714
Friesland,2021,28,2021-28,OV stations,0.16
Friesland,2021,29,2021-29,OV stations,0.24285714285714285
Friesland,2021,30,2021-30,OV stations,0.13142857142857142
Friesland,2021,31,2021-31,OV stations,0.20714285714285716
Friesland,2021,32,2021-32,OV stations,0.34
Friesland,2021,33,2021-33,OV stations,0.20571428571428574
Friesland,2021,34,2021-34,OV stations,0.2571428571428572
Friesland,2021,35,2021-35,OV stations,0.34
Friesland,2021,36,2021-36,OV stations,0.34857142857142853
Friesland,2021,37,2021-37,OV stations,0.28571428571428575
Friesland,2021,38,2021-38,OV stations,0.22285714285714284
Friesland,2021,39,2021-39,OV stations,-0.0014285714285714286
Friesland,2021,40,2021-40,OV stations,0.025714285714285717
Friesland,2021,41,2021-41,OV stations,0.004285714285714285
Friesland,2021,42,2021-42,OV stations,-0.0642857142857143
Friesland,2021,43,2021-43,OV stations,-0.08142857142857142
Friesland,2021,44,2021-44,OV stations,-0.1057142857142857
Friesland,2021,45,2021-45,OV stations,-0.10428571428571429
Friesland,2021,46,2021-46,OV stations,-0.18285714285714286
Friesland,2021,47,2021-47,OV stations,-0.22857142857142856
Friesland,2021,48,2021-48,OV stations,-0.27571428571428575
Friesland,2021,49,2021-49,OV stations,-0.27571428571428575
Friesland,2021,50,2021-50,OV stations,-0.21428571428571427
Friesland,2021,51,2021-51,OV stations,-0.3142857142857143
Friesland,2021,52,2021-52,OV stations,-0.31142857142857144
Friesland,2022,1,2022-01,OV stations,-0.3514285714285715
Friesland,2022,2,2022-02,OV stations,-0.3285714285714285
Friesland,2022,3,2022-03,OV stations,-0.28
Friesland,2022,4,2022-04,OV stations,-0.24714285714285716
Friesland,2022,5,2022-05,OV stations,-0.27571428571428575
Friesland,2022,6,2022-06,OV stations,-0.26285714285714284
Friesland,2022,7,2022-07,OV stations,-0.32
Friesland,2022,8,2022-08,OV stations,-0.21714285714285717
Friesland,2022,9,2022-09,OV stations,-0.12142857142857143
Friesland,2022,10,2022-10,OV stations,-0.13857142857142857
Friesland,2022,11,2022-11,OV stations,-0.13857142857142857
Friesland,2022,12,2022-12,OV stations,-0.007142857142857143
Friesland,2022,13,2022-13,OV stations,-0.16428571428571426
Friesland,2022,14,2022-14,OV stations,-0.11428571428571428
Friesland,2022,15,2022-15,OV stations,0.005714285714285714
Friesland,2022,16,2022-16,OV stations,0.06285714285714286
Friesland,2022,17,2022-17,OV stations,0.014285714285714285
Friesland,2022,18,2022-18,OV stations,0.07857142857142857
Friesland,2022,19,2022-19,OV stations,0.07833333333333332
Gelderland,2020,7,2020-07,OV stations,0.0
Gelderland,2020,8,2020-08,OV stations,0.011428571428571429
Gelderland,2020,9,2020-09,OV stations,-0.11142857142857142
Gelderland,2020,10,2020-10,OV stations,-0.0014285714285714286
Gelderland,2020,11,2020-11,OV stations,-0.13142857142857142
Gelderland,2020,12,2020-12,OV stations,-0.5271428571428571
Gelderland,2020,13,2020-13,OV stations,-0.6042857142857143
Gelderland,2020,14,2020-14,OV stations,-0.5785714285714285
Gelderland,2020,15,2020-15,OV stations,-0.5157142857142857
Gelderland,2020,16,2020-16,OV stations,-0.5342857142857143
Gelderland,2020,17,2020-17,OV stations,-0.4757142857142857
Gelderland,2020,18,2020-18,OV stations,-0.5071428571428571
Gelderland,2020,19,2020-19,OV stations,-0.44285714285714284
Gelderland,2020,20,2020-20,OV stations,-0.45285714285714285
Gelderland,2020,21,2020-21,OV stations,-0.43142857142857144
Gelderland,2020,22,2020-22,OV stations,-0.3628571428571428
Gelderland,2020,23,2020-23,OV stations,-0.40285714285714286
Gelderland,2020,24,2020-24,OV stations,-0.3657142857142857
Gelderland,2020,25,2020-25,OV stations,-0.3285714285714285
Gelderland,2020,26,2020-26,OV stations,-0.31
Gelderland,2020,27,2020-27,OV stations,-0.3385714285714285
Gelderland,2020,28,2020-28,OV stations,-0.2814285714285714
Gelderland,2020,29,2020-29,OV stations,-0.2671428571428571
Gelderland,2020,30,2020-30,OV stations,-0.3028571428571428
Gelderland,2020,31,2020-31,OV stations,-0.31714285714285717
Gelderland,2020,32,2020-32,OV stations,-0.36
Gelderland,2020,33,2020-33,OV stations,-0.37714285714285717
Gelderland,2020,34,2020-34,OV stations,-0.32
Gelderland,2020,35,2020-35,OV stations,-0.30714285714285716
Gelderland,2020,36,2020-36,OV stations,-0.22
Gelderland,2020,37,2020-37,OV stations,-0.18428571428571427
Gelderland,2020,38,2020-38,OV stations,-0.16857142857142857
Gelderland,2020,39,2020-39,OV stations,-0.23428571428571426
Gelderland,2020,40,2020-40,OV stations,-0.30142857142857143
Gelderland,2020,41,2020-41,OV stations,-0.34142857142857147
Gelderland,2020,42,2020-42,OV stations,-0.36714285714285716
Gelderland,2020,43,2020-43,OV stations,-0.42714285714285716
Gelderland,2020,44,2020-44,OV stations,-0.37714285714285717
Gelderland,2020,45,2020-45,OV stations,-0.3642857142857143
Gelderland,2020,46,2020-46,OV stations,-0.3842857142857143
Gelderland,2020,47,2020-47,OV stations,-0.3871428571428572
Gelderland,2020,48,2020-48,OV stations,-0.39
Gelderland,2020,49,2020-49,OV stations,-0.40285714285714286
Gelderland,2020,50,2020-50,OV stations,-0.41
Gelderland,2020,51,2020-51,OV stations,-0.48857142857142855
Gelderland,2020,52,2020-52,OV stations,-0.6042857142857143
Gelderland,2020,53,2020-53,OV stations,-0.5885714285714285
Gelderland,2021,1,2021-01,OV stations,-0.5214285714285715
Gelderland,2021,2,2021-02,OV stations,-0.5071428571428571
Gelderland,2021,3,2021-03,OV stations,-0.5014285714285714
Gelderland,2021,4,2021-04,OV stations,-0.5057142857142857
Gelderland,2021,5,2021-05,OV stations,-0.53
Gelderland,2021,6,2021-06,OV stations,-0.5
Gelderland,2021,7,2021-07,OV stations,-0.44
Gelderland,2021,8,2021-08,OV stations,-0.40142857142857147
Gelderland,2021,9,2021-09,OV stations,-0.41
Gelderland,2021,10,2021-10,OV stations,-0.44142857142857145
Gelderland,2021,11,2021-11,OV stations,-0.38857142857142857
Gelderland,2021,12,2021-12,OV stations,-0.39
Gelderland,2021,13,2021-13,OV stations,-0.3385714285714285
Gelderland,2021,14,2021-14,OV stations,-0.42714285714285716
Gelderland,2021,15,2021-15,OV stations,-0.32285714285714284
Gelderland,2021,16,2021-16,OV stations,-0.2985714285714286
Gelderland,2021,17,2021-17,OV stations,-0.30428571428571427
Gelderland,2021,18,2021-18,OV stations,-0.33285714285714285
Gelderland,2021,19,2021-19,OV stations,-0.30857142857142855
Gelderland,2021,20,2021-20,OV stations,-0.2985714285714286
Gelderland,2021,21,2021-21,OV stations,-0.23714285714285716
Gelderland,2021,22,2021-22,OV stations,-0.19714285714285715
Gelderland,2021,23,2021-23,OV stations,-0.17857142857142858
Gelderland,2021,24,2021-24,OV stations,-0.21285714285714286
Gelderland,2021,25,2021-25,OV stations,-0.20714285714285716
Gelderland,2021,26,2021-26,OV stations,-0.22
Gelderland,2021,27,2021-27,OV stations,-0.19857142857142857
Gelderland,2021,28,2021-28,OV stations,-0.24
Gelderland,2021,29,2021-29,OV stations,-0.2642857142857143
Gelderland,2021,30,2021-30,OV stations,-0.3442857142857143
Gelderland,2021,31,2021-31,OV stations,-0.32285714285714284
Gelderland,2021,32,2021-32,OV stations,-0.2642857142857143
Gelderland,2021,33,2021-33,OV stations,-0.2671428571428571
Gelderland,2021,34,2021-34,OV stations,-0.20714285714285716
Gelderland,2021,35,2021-35,OV stations,-0.08857142857142858
Gelderland,2021,36,2021-36,OV stations,-0.05571428571428571
Gelderland,2021,37,2021-37,OV stations,-0.06714285714285714
Gelderland,2021,38,2021-38,OV stations,-0.09571428571428571
Gelderland,2021,39,2021-39,OV stations,-0.18714285714285717
Gelderland,2021,40,2021-40,OV stations,-0.16428571428571426
Gelderland,2021,41,2021-41,OV stations,-0.18714285714285717
Gelderland,2021,42,2021-42,OV stations,-0.22
Gelderland,2021,43,2021-43,OV stations,-0.22428571428571428
Gelderland,2021,44,2021-44,OV stations,-0.22
Gelderland,2021,45,2021-45,OV stations,-0.24
Gelderland,2021,46,2021-46,OV stations,-0.2914285714285714
Gelderland,2021,47,2021-47,OV stations,-0.29714285714285715
Gelderland,2021,48,2021-48,OV stations,-0.3385714285714285
Gelderland,2021,49,2021-49,OV stations,-0.3385714285714285
Gelderland,2021,50,2021-50,OV stations,-0.3257142857142857
Gelderland,2021,51,2021-51,OV stations,-0.4557142857142857
Gelderland,2021,52,2021-52,OV stations,-0.5128571428571429
Gelderland,2022,1,2022-01,OV stations,-0.5057142857142857
Gelderland,2022,2,2022-02,OV stations,-0.43142857142857144
Gelderland,2022,3,2022-03,OV stations,-0.33
Gelderland,2022,4,2022-04,OV stations,-0.33285714285714285
Gelderland,2022,5,2022-05,OV stations,-0.34285714285714286
Gelderland,2022,6,2022-06,OV stations,-0.29285714285714287
Gelderland,2022,7,2022-07,OV stations,-0.37142857142857144
Gelderland,2022,8,2022-08,OV stations,-0.24285714285714285
Gelderland,2022,9,2022-09,OV stations,-0.30857142857142855
Gelderland,2022,10,2022-10,OV stations,-0.2642857142857143
Gelderland,2022,11,2022-11,OV stations,-0.2542857142857143
Gelderland,2022,12,2022-12,OV stations,-0.19
Gelderland,2022,13,2022-13,OV stations,-0.2714285714285714
Gelderland,2022,14,2022-14,OV stations,-0.23
Gelderland,2022,15,2022-15,OV stations,-0.17571428571428574
Gelderland,2022,16,2022-16,OV stations,-0.16714285714285715
Gelderland,2022,17,2022-17,OV stations,-0.13142857142857142
Gelderland,2022,18,2022-18,OV stations,-0.18285714285714286
Gelderland,2022,19,2022-19,OV stations,-0.175
Groningen,2020,7,2020-07,OV stations,0.005
Groningen,2020,8,2020-08,OV stations,-0.13142857142857142
Groningen,2020,9,2020-09,OV stations,0.05285714285714285
Groningen,2020,10,2020-10,OV stations,0.027142857142857146
Groningen,2020,11,2020-11,OV stations,-0.11571428571428571
Groningen,2020,12,2020-12,OV stations,-0.5557142857142857
Groningen,2020,13,2020-13,OV stations,-0.6342857142857143
Groningen,2020,14,2020-14,OV stations,-0.6071428571428572
Groningen,2020,15,2020-15,OV stations,-0.5585714285714285
Groningen,2020,16,2020-16,OV stations,-0.5757142857142857
Groningen,2020,17,2020-17,OV stations,-0.5271428571428571
Groningen,2020,18,2020-18,OV stations,-0.53
Groningen,2020,19,2020-19,OV stations,-0.4928571428571428
Groningen,2020,20,2020-20,OV stations,-0.49142857142857144
Groningen,2020,21,2020-21,OV stations,-0.49
Groningen,2020,22,2020-22,OV stations,-0.41
Groningen,2020,23,2020-23,OV stations,-0.4471428571428572
Groningen,2020,24,2020-24,OV stations,-0.39714285714285713
Groningen,2020,25,2020-25,OV stations,-0.3628571428571428
Groningen,2020,26,2020-26,OV stations,-0.33142857142857146
Groningen,2020,27,2020-27,OV stations,-0.3657142857142857
Groningen,2020,28,2020-28,OV stations,-0.3557142857142857
Groningen,2020,29,2020-29,OV stations,-0.37857142857142856
Groningen,2020,30,2020-30,OV stations,-0.3942857142857143
Groningen,2020,31,2020-31,OV stations,-0.41285714285714287
Groningen,2020,32,2020-32,OV stations,-0.3857142857142857
Groningen,2020,33,2020-33,OV stations,-0.37571428571428567
Groningen,2020,34,2020-34,OV stations,-0.34285714285714286
Groningen,2020,35,2020-35,OV stations,-0.32
Groningen,2020,36,2020-36,OV stations,-0.25
Groningen,2020,37,2020-37,OV stations,-0.23428571428571426
Groningen,2020,38,2020-38,OV stations,-0.20857142857142857
Groningen,2020,39,2020-39,OV stations,-0.2557142857142857
Groningen,2020,40,2020-40,OV stations,-0.30714285714285716
Groningen,2020,41,2020-41,OV stations,-0.3514285714285715
Groningen,2020,42,2020-42,OV stations,-0.44
Groningen,2020,43,2020-43,OV stations,-0.39
Groningen,2020,44,2020-44,OV stations,-0.3942857142857143
Groningen,2020,45,2020-45,OV stations,-0.39285714285714285
Groningen,2020,46,2020-46,OV stations,-0.4142857142857143
Groningen,2020,47,2020-47,OV stations,-0.3957142857142857
Groningen,2020,48,2020-48,OV stations,-0.37857142857142856
Groningen,2020,49,2020-49,OV stations,-0.4
Groningen,2020,50,2020-50,OV stations,-0.3957142857142857
Groningen,2020,51,2020-51,OV stations,-0.4857142857142857
Groningen,2020,52,2020-52,OV stations,-0.62
Groningen,2020,53,2020-53,OV stations,-0.6057142857142856
Groningen,2021,1,2021-01,OV stations,-0.5514285714285715
Groningen,2021,2,2021-02,OV stations,-0.5442857142857143
Groningen,2021,3,2021-03,OV stations,-0.53
Groningen,2021,4,2021-04,OV stations,-0.5157142857142857
Groningen,2021,5,2021-05,OV stations,-0.56
Groningen,2021,6,2021-06,OV stations,-0.47
Groningen,2021,7,2021-07,OV stations,-0.4828571428571429
Groningen,2021,8,2021-08,OV stations,-0.4557142857142857
Groningen,2021,9,2021-09,OV stations,-0.43285714285714283
Groningen,2021,10,2021-10,OV stations,-0.43142857142857144
Groningen,2021,11,2021-11,OV stations,-0.40142857142857147
Groningen,2021,12,2021-12,OV stations,-0.4157142857142857
Groningen,2021,13,2021-13,OV stations,-0.37714285714285717
Groningen,2021,14,2021-14,OV stations,-0.43857142857142856
Groningen,2021,15,2021-15,OV stations,-0.34285714285714286
Groningen,2021,16,2021-16,OV stations,-0.34142857142857147
Groningen,2021,17,2021-17,OV stations,-0.38857142857142857
Groningen,2021,18,2021-18,OV stations,-0.34285714285714286
Groningen,2021,19,2021-19,OV stations,-0.3057142857142857
Groningen,2021,20,2021-20,OV stations,-0.29285714285714287
Groningen,2021,21,2021-21,OV stations,-0.27571428571428575
Groningen,2021,22,2021-22,OV stations,-0.22285714285714284
Groningen,2021,23,2021-23,OV stations,-0.21428571428571427
Groningen,2021,24,2021-24,OV stations,-0.24714285714285716
Groningen,2021,25,2021-25,OV stations,-0.21428571428571427
Groningen,2021,26,2021-26,OV stations,-0.19428571428571428
Groningen,2021,27,2021-27,OV stations,-0.23714285714285716
Groningen,2021,28,2021-28,OV stations,-0.33285714285714285
Groningen,2021,29,2021-29,OV stations,-0.34142857142857147
Groningen,2021,30,2021-30,OV stations,-0.3657142857142857
Groningen,2021,31,2021-31,OV stations,-0.35
Groningen,2021,32,2021-32,OV stations,-0.2957142857142857
Groningen,2021,33,2021-33,OV stations,-0.22857142857142856
Groningen,2021,34,2021-34,OV stations,-0.20428571428571426
Groningen,2021,35,2021-35,OV stations,-0.16428571428571426
Groningen,2021,36,2021-36,OV stations,-0.06714285714285714
Groningen,2021,37,2021-37,OV stations,-0.045714285714285714
Groningen,2021,38,2021-38,OV stations,-0.09142857142857143
Groningen,2021,39,2021-39,OV stations,-0.1442857142857143
Groningen,2021,40,2021-40,OV stations,-0.09428571428571429
Groningen,2021,41,2021-41,OV stations,-0.17285714285714285
Groningen,2021,42,2021-42,OV stations,-0.22714285714285715
Groningen,2021,43,2021-43,OV stations,-0.17285714285714285
Groningen,2021,44,2021-44,OV stations,-0.19142857142857142
Groningen,2021,45,2021-45,OV stations,-0.21857142857142858
Groningen,2021,46,2021-46,OV stations,-0.27
Groningen,2021,47,2021-47,OV stations,-0.2671428571428571
Groningen,2021,48,2021-48,OV stations,-0.3057142857142857
Groningen,2021,49,2021-49,OV stations,-0.2985714285714286
Groningen,2021,50,2021-50,OV stations,-0.29
Groningen,2021,51,2021-51,OV stations,-0.42714285714285716
Groningen,2021,52,2021-52,OV stations,-0.5
Groningen,2022,1,2022-01,OV stations,-0.48857142857142855
Groningen,2022,2,2022-02,OV stations,-0.4114285714285715
Groningen,2022,3,2022-03,OV stations,-0.26
Groningen,2022,4,2022-04,OV stations,-0.26285714285714284
Groningen,2022,5,2022-05,OV stations,-0.29428571428571426
Groningen,2022,6,2022-06,OV stations,-0.29714285714285715
Groningen,2022,7,2022-07,OV stations,-0.33142857142857146
Groningen,2022,8,2022-08,OV stations,-0.27
Groningen,2022,9,2022-09,OV stations,-0.2542857142857143
Groningen,2022,10,2022-10,OV stations,-0.22428571428571428
Groningen,2022,11,2022-11,OV stations,-0.23857142857142857
Groningen,2022,12,2022-12,OV stations,-0.18857142857142858
Groningen,2022,13,2022-13,OV stations,-0.22571428571428573
Groningen,2022,14,2022-14,OV stations,-0.18428571428571427
Groningen,2022,15,2022-15,OV stations,-0.18
Groningen,2022,16,2022-16,OV stations,-0.14285714285714288
Groningen,2022,17,2022-17,OV stations,-0.10285714285714287
Groningen,2022,18,2022-18,OV stations,-0.2
Groningen,2022,19,2022-19,OV stations,-0.18666666666666668
Limburg,2020,7,2020-07,OV stations,0.035
Limburg,2020,8,2020-08,OV stations,0.15714285714285714
